Date,Time,S1_Temp,S2_Temp,S3_Temp,S4_Temp,S1_Light,S2_Light,S3_Light,S4_Light,S1_Sound,S2_Sound,S3_Sound,S4_Sound,S5_CO2,S5_CO2_Slope,S6_PIR,S7_PIR,Room_Occupancy_Count
2017/12/23,03:46:46,25.3,25.387500000000003,24.7025,25.507,8.25,12.9,14.0,3.7,0.251,0.20999999999999996,0.22149999999999997,0.2175,391.25,0.5784615384639995,0,0,0
2017/12/23,03:47:16,25.156,25.387500000000003,24.7025,25.507,8.25,12.9,14.0,3.7,0.251,0.20999999999999996,0.22149999999999997,0.2175,391.25,0.5784615384639995,0,0,0
2017/12/23,03:47:47,25.156,25.387500000000003,24.7025,25.507,8.25,12.9,14.0,3.7,0.251,0.20999999999999996,0.22149999999999997,0.2175,391.25,0.5784615384639995,0,0,0
2017/12/23,03:48:17,25.156,25.387500000000003,24.7025,25.507,8.25,12.9,14.0,3.7,0.251,0.20999999999999996,0.22149999999999997,0.2175,391.25,0.5784615384639995,0,0,0
2017/12/23,03:48:48,25.3,25.387500000000003,24.7025,25.507,8.25,12.9,14.0,3.7,0.251,0.20999999999999996,0.22149999999999997,0.2175,391.25,0.5784615384639995,0,0,0
2017/12/23,03:49:19,25.3,25.387500000000003,24.7025,25.507,8.25,12.9,14.0,3.7,0.251,0.20999999999999996,0.22149999999999997,0.2175,391.25,0.5784615384639995,0,0,0
2017/12/23,03:49:49,25.156,25.387500000000003,24.7025,25.507,8.25,12.9,14.0,3.7,0.251,0.20999999999999996,0.22149999999999997,0.2175,391.25,0.5784615384639995,0,0,0
2017/12/23,03:50:20,25.156,25.387500000000003,24.7025,25.507,8.25,12.9,14.0,3.7,0.251,0.20999999999999996,0.22149999999999997,0.2175,391.25,0.5784615384639995,0,0,0
2017/12/23,03:50:51,25.156,25.387500000000003,24.7025,25.507,8.25,12.9,14.0,3.7,0.251,0.20999999999999996,0.22149999999999997,0.2175,391.25,0.5784615384639995,0,0,0
2017/12/23,03:51:21,25.156,25.387500000000003,24.7025,25.507,8.25,12.9,14.0,3.7,0.251,0.20999999999999996,0.22149999999999997,0.2175,391.25,0.5784615384639995,0,0,0
2017/12/23,03:51:52,25.156,25.387500000000003,24.7025,25.507,8.25,12.9,14.0,3.7,0.251,0.20999999999999996,0.22149999999999997,0.2175,391.25,0.5784615384639995,0,0,0
2017/12/23,03:52:23,25.156,25.387500000000003,24.7025,25.507,8.25,12.9,14.0,3.7,0.251,0.20999999999999996,0.22149999999999997,0.2175,391.25,0.5784615384639995,0,0,0
2017/12/23,03:52:53,25.156,25.387500000000003,24.7025,25.507,8.25,12.9,14.0,3.7,0.251,0.20999999999999996,0.22149999999999997,0.2175,391.25,0.5784615384639995,0,0,0
2017/12/23,03:53:24,25.156,25.387500000000003,24.7025,25.507,8.25,12.9,14.0,3.7,0.251,0.20999999999999996,0.22149999999999997,0.2175,391.25,0.5784615384639995,0,0,0
2017/12/23,03:53:54,25.156,25.387500000000003,24.7025,25.507,8.25,12.9,14.0,3.7,0.251,0.20999999999999996,0.22149999999999997,0.2175,391.25,0.5784615384639995,0,0,0
2017/12/23,03:54:25,25.156,25.387500000000003,24.7025,25.507,8.25,12.9,14.0,3.7,0.251,0.20999999999999996,0.22149999999999997,0.2175,391.25,0.5784615384639995,0,0,0
2017/12/23,03:54:56,25.156,25.387500000000003,24.7025,25.507,8.25,12.9,14.0,3.7,0.251,0.20999999999999996,0.22149999999999997,0.2175,391.25,0.5784615384639995,0,0,0
2017/12/23,03:55:26,25.156,25.387500000000003,24.7025,25.507,8.25,12.9,14.0,3.7,0.251,0.20999999999999996,0.22149999999999997,0.2175,391.25,0.5784615384639995,0,0,0
2017/12/23,03:55:57,25.156,25.387500000000003,24.7025,25.507,8.25,12.9,14.0,3.7,0.251,0.20999999999999996,0.22149999999999997,0.2175,391.25,0.5784615384639995,0,0,0
2017/12/23,03:56:28,25.156,25.387500000000003,24.7025,25.507,8.25,12.9,14.0,3.7,0.251,0.20999999999999996,0.22149999999999997,0.2175,391.25,0.5784615384639995,0,0,0
2017/12/23,03:56:58,25.156,25.387500000000003,24.7025,25.507,8.25,12.9,14.0,3.7,0.251,0.20999999999999996,0.22149999999999997,0.2175,391.25,0.5784615384639995,0,0,0
2017/12/23,03:57:29,25.3,25.387500000000003,24.7025,25.507,8.25,12.9,14.0,3.7,0.251,0.20999999999999996,0.22149999999999997,0.2175,391.25,0.5784615384639995,0,0,0
2017/12/23,03:58:00,25.156,25.387500000000003,24.7025,25.507,8.25,12.9,14.0,3.7,0.251,0.20999999999999996,0.22149999999999997,0.2175,391.25,0.5784615384639995,0,0,0
2017/12/23,03:58:30,25.156,25.387500000000003,24.7025,25.507,8.25,12.9,14.0,3.7,0.251,0.20999999999999996,0.22149999999999997,0.2175,391.25,0.5784615384639995,0,0,0
2017/12/23,03:59:01,25.156,25.387500000000003,24.7025,25.507,8.25,12.9,14.0,3.7,0.251,0.20999999999999996,0.22149999999999997,0.2175,391.25,0.5784615384639995,0,0,0
2017/12/23,03:59:31,25.156,25.387500000000003,24.7025,25.507,8.25,12.9,14.0,3.7,0.251,0.20999999999999996,0.22149999999999997,0.2175,391.25,0.5784615384639995,0,0,0
2017/12/23,04:00:02,25.156,25.387500000000003,24.7025,25.507,8.25,12.9,14.0,3.7,0.251,0.20999999999999996,0.22149999999999997,0.2175,391.25,0.5784615384639995,0,0,0
2017/12/23,04:00:33,25.156,25.387500000000003,24.7025,25.507,8.25,12.9,14.0,3.7,0.251,0.20999999999999996,0.22149999999999997,0.2175,391.25,0.5784615384639995,0,0,0
2017/12/23,04:01:03,25.156,25.387500000000003,24.7025,25.507,8.25,12.9,14.0,3.7,0.251,0.20999999999999996,0.22149999999999997,0.2175,391.25,0.5784615384639995,0,0,0
2017/12/23,04:01:34,25.156,25.387500000000003,24.7025,25.507,8.25,12.9,14.0,3.7,0.251,0.20999999999999996,0.22149999999999997,0.2175,391.25,0.5784615384639995,0,0,0
2017/12/23,04:02:05,25.156,25.387500000000003,24.7025,25.507,8.25,12.9,14.0,3.7,0.251,0.20999999999999996,0.22149999999999997,0.2175,391.25,0.5784615384639995,0,0,0
2017/12/23,04:02:35,25.156,25.387500000000003,24.7025,25.507,8.25,12.9,14.0,3.7,0.251,0.20999999999999996,0.22149999999999997,0.2175,391.25,0.5784615384639995,0,0,0
2017/12/23,04:03:06,25.156,25.387500000000003,24.7025,25.507,8.25,12.9,14.0,3.7,0.251,0.20999999999999996,0.22149999999999997,0.2175,391.25,0.5784615384639995,0,0,0
2017/12/23,04:03:37,25.156,25.387500000000003,24.7025,25.507,8.25,12.9,14.0,3.7,0.251,0.20999999999999996,0.22149999999999997,0.2175,391.25,0.5784615384639995,0,0,0
2017/12/23,04:04:07,25.156,25.387500000000003,24.7025,25.507,8.25,12.9,14.0,3.7,0.251,0.20999999999999996,0.22149999999999997,0.2175,391.25,0.5784615384639995,0,0,0
2017/12/23,04:04:38,25.156,25.387500000000003,24.7025,25.669,8.25,12.9,14.0,3.7,0.251,0.20999999999999996,0.22149999999999997,0.2175,391.25,0.5784615384639995,0,0,0
2017/12/23,04:05:08,25.156,25.387500000000003,24.7025,25.507,8.25,12.9,14.0,3.7,0.251,0.20999999999999996,0.22149999999999997,0.2175,391.25,0.5784615384639995,0,0,0
2017/12/23,04:05:39,25.156,25.387500000000003,24.7025,25.507,8.25,12.9,14.0,3.7,0.251,0.20999999999999996,0.22149999999999997,0.2175,391.25,0.5784615384639995,0,0,0
2017/12/23,04:06:10,25.156,25.387500000000003,24.7025,25.507,8.25,12.9,14.0,3.7,0.251,0.20999999999999996,0.22149999999999997,0.2175,391.25,0.5784615384639995,0,0,0
2017/12/23,04:06:40,25.156,25.387500000000003,24.7025,25.507,8.25,12.9,14.0,3.7,0.251,0.20999999999999996,0.22149999999999997,0.2175,391.25,0.5784615384639995,0,0,0
2017/12/23,04:07:11,25.156,25.387500000000003,24.7025,25.507,8.25,12.9,14.0,3.7,0.251,0.20999999999999996,0.22149999999999997,0.2175,391.25,0.5784615384639995,0,0,0
2017/12/23,04:07:42,25.156,25.387500000000003,24.7025,25.507,8.25,12.9,14.0,3.7,0.251,0.20999999999999996,0.22149999999999997,0.2175,391.25,0.5784615384639995,0,0,0
2017/12/23,04:08:12,25.156,25.387500000000003,24.7025,25.507,8.25,12.9,14.0,3.7,0.251,0.20999999999999996,0.22149999999999997,0.2175,391.25,0.5784615384639995,0,0,0
2017/12/23,04:08:43,25.156,25.387500000000003,24.7025,25.507,8.25,12.9,14.0,3.7,0.251,0.20999999999999996,0.22149999999999997,0.2175,391.25,0.5784615384639995,0,0,0
2017/12/23,04:09:13,25.156,25.387500000000003,24.7025,25.507,8.25,12.9,14.0,3.7,0.251,0.20999999999999996,0.22149999999999997,0.2175,391.25,0.5784615384639995,0,0,0
2017/12/23,04:09:44,25.156,25.387500000000003,24.7025,25.507,8.25,12.9,14.0,3.7,0.251,0.20999999999999996,0.22149999999999997,0.2175,391.25,0.5784615384639995,0,0,0
2017/12/23,04:10:15,25.156,25.387500000000003,24.7025,25.507,8.25,12.9,14.0,3.7,0.251,0.20999999999999996,0.22149999999999997,0.2175,391.25,0.5784615384639995,0,0,0
2017/12/23,04:11:16,25.156,25.387500000000003,24.7025,25.507,8.25,12.9,14.0,3.7,0.251,0.20999999999999996,0.22149999999999997,0.2175,391.25,0.5784615384639995,0,0,0
2017/12/23,04:11:47,25.156,25.387500000000003,24.7025,25.507,8.25,12.9,14.0,3.7,0.251,0.20999999999999996,0.22149999999999997,0.2175,391.25,0.5784615384639995,0,0,0
2017/12/23,04:12:17,25.156,25.387500000000003,24.7025,25.507,8.25,12.9,14.0,3.7,0.251,0.20999999999999996,0.22149999999999997,0.2175,391.25,0.5784615384639995,0,0,0
2017/12/23,04:12:48,25.156,25.387500000000003,24.7025,25.507,8.25,12.9,14.0,3.7,0.251,0.20999999999999996,0.22149999999999997,0.2175,391.25,0.5784615384639995,0,0,0
2017/12/23,04:13:19,25.156,25.387500000000003,24.7025,25.507,8.25,12.9,14.0,3.7,0.251,0.20999999999999996,0.22149999999999997,0.2175,391.25,0.5784615384639995,0,0,0
2017/12/23,04:13:49,25.156,25.387500000000003,24.7025,25.507,8.25,12.9,14.0,3.7,0.251,0.20999999999999996,0.22149999999999997,0.2175,391.25,0.5784615384639995,0,0,0
2017/12/23,04:14:20,25.156,25.387500000000003,24.7025,25.669,8.25,12.9,14.0,3.7,0.251,0.20999999999999996,0.22149999999999997,0.2175,391.25,0.5784615384639995,0,0,0
2017/12/23,04:14:50,25.156,25.387500000000003,24.7025,25.507,8.25,12.9,14.0,3.7,0.251,0.20999999999999996,0.22149999999999997,0.2175,391.25,0.5784615384639995,0,0,0
2017/12/23,04:15:21,25.156,25.387500000000003,24.7025,25.507,8.25,12.9,14.0,3.7,0.251,0.20999999999999996,0.22149999999999997,0.2175,391.25,0.5784615384639995,0,0,0
2017/12/23,04:15:52,25.3,25.387500000000003,24.7025,25.507,8.25,12.9,14.0,3.7,0.251,0.20999999999999996,0.22149999999999997,0.2175,391.25,0.5784615384639995,0,0,0
2017/12/23,04:16:22,25.3,25.387500000000003,24.7025,25.507,8.25,12.9,14.0,3.7,0.251,0.20999999999999996,0.22149999999999997,0.2175,391.25,0.5784615384639995,0,0,0
2017/12/23,04:16:53,25.156,25.387500000000003,24.7025,25.507,8.25,12.9,14.0,3.7,0.251,0.20999999999999996,0.22149999999999997,0.2175,391.25,0.5784615384639995,0,0,0
2017/12/23,04:17:24,25.156,25.387500000000003,24.7025,25.507,8.25,12.9,14.0,3.7,0.251,0.20999999999999996,0.22149999999999997,0.2175,391.25,0.5784615384639995,0,0,0
2017/12/23,04:17:54,25.156,25.387500000000003,24.7025,25.507,8.25,12.9,14.0,3.7,0.251,0.20999999999999996,0.22149999999999997,0.2175,391.25,0.5784615384639995,0,0,0
2017/12/23,04:18:25,25.156,25.387500000000003,24.7025,25.507,8.25,12.9,14.0,3.7,0.251,0.20999999999999996,0.22149999999999997,0.2175,391.25,0.5784615384639995,0,0,0
2017/12/23,04:18:56,25.156,25.387500000000003,24.7025,25.507,8.25,12.9,14.0,3.7,0.251,0.20999999999999996,0.22149999999999997,0.2175,391.25,0.5784615384639995,0,0,0
2017/12/23,04:19:26,25.156,25.387500000000003,24.7025,25.507,8.25,12.9,14.0,3.7,0.251,0.20999999999999996,0.22149999999999997,0.2175,391.25,0.5784615384639995,0,0,0
2017/12/23,04:19:57,25.156,25.387500000000003,24.7025,25.507,8.25,12.9,14.0,3.7,0.251,0.20999999999999996,0.22149999999999997,0.2175,391.25,0.5784615384639995,0,0,0
2017/12/23,04:20:27,25.156,25.387500000000003,24.7025,25.507,8.25,12.9,14.0,3.7,0.251,0.20999999999999996,0.22149999999999997,0.2175,391.25,0.5784615384639995,0,0,0
2017/12/23,04:20:58,25.156,25.387500000000003,24.7025,25.507,8.25,12.9,14.0,3.7,0.251,0.20999999999999996,0.22149999999999997,0.2175,391.25,0.5784615384639995,0,0,0
2017/12/23,04:21:29,25.156,25.387500000000003,24.7025,25.507,8.25,12.9,14.0,3.7,0.251,0.20999999999999996,0.22149999999999997,0.2175,391.25,0.5784615384639995,0,0,0
2017/12/23,04:21:59,25.156,25.387500000000003,24.7025,25.507,8.25,12.9,14.0,3.7,0.251,0.20999999999999996,0.22149999999999997,0.2175,391.25,0.5784615384639995,0,0,0
2017/12/23,04:22:30,25.156,25.387500000000003,24.7025,25.507,8.25,12.9,14.0,3.7,0.251,0.20999999999999996,0.22149999999999997,0.2175,391.25,0.5784615384639995,0,0,0
2017/12/23,04:23:01,25.156,25.387500000000003,24.7025,25.507,8.25,12.9,14.0,3.7,0.251,0.20999999999999996,0.22149999999999997,0.2175,391.25,0.5784615384639995,0,0,0
2017/12/23,04:23:31,25.156,25.387500000000003,24.7025,25.507,8.25,12.9,14.0,3.7,0.251,0.20999999999999996,0.22149999999999997,0.2175,391.25,0.5784615384639995,0,0,0
2017/12/23,04:24:02,25.156,25.387500000000003,24.7025,25.507,8.25,12.9,14.0,3.7,0.251,0.20999999999999996,0.22149999999999997,0.2175,391.25,0.5784615384639995,0,0,0
2017/12/23,04:24:33,25.156,25.387500000000003,24.7025,25.507,8.25,12.9,14.0,3.7,0.251,0.20999999999999996,0.22149999999999997,0.2175,391.25,0.5784615384639995,0,0,0
2017/12/23,04:25:03,25.156,25.387500000000003,24.7025,25.507,8.25,12.9,14.0,3.7,0.251,0.20999999999999996,0.22149999999999997,0.2175,391.25,0.5784615384639995,0,0,0
2017/12/23,04:25:34,25.156,25.387500000000003,24.7025,25.507,8.25,12.9,14.0,3.7,0.251,0.20999999999999996,0.22149999999999997,0.2175,391.25,0.5784615384639995,0,0,0
2017/12/23,04:26:04,25.156,25.387500000000003,24.7025,25.507,8.25,12.9,14.0,3.7,0.251,0.20999999999999996,0.22149999999999997,0.2175,391.25,0.5784615384639995,0,0,0
2017/12/23,04:26:35,25.156,25.387500000000003,24.7025,25.507,8.25,12.9,14.0,3.7,0.251,0.20999999999999996,0.22149999999999997,0.2175,391.25,0.5784615384639995,0,0,0
2017/12/23,04:27:06,25.156,25.387500000000003,24.7025,25.507,8.25,12.9,14.0,3.7,0.251,0.20999999999999996,0.22149999999999997,0.2175,391.25,0.5784615384639995,0,0,0
2017/12/23,04:27:36,25.156,25.387500000000003,24.7025,25.507,8.25,12.9,14.0,3.7,0.251,0.20999999999999996,0.22149999999999997,0.2175,391.25,0.5784615384639995,0,0,0
2017/12/23,04:28:07,25.156,25.387500000000003,24.7025,25.507,8.25,12.9,14.0,3.7,0.251,0.20999999999999996,0.22149999999999997,0.2175,391.25,0.5784615384639995,0,0,0
2017/12/23,04:28:38,25.156,25.387500000000003,24.7025,25.507,8.25,12.9,14.0,3.7,0.251,0.20999999999999996,0.22149999999999997,0.2175,391.25,0.5784615384639995,0,0,0
2017/12/23,04:29:08,25.156,25.387500000000003,24.7025,25.507,8.25,12.9,14.0,3.7,0.251,0.20999999999999996,0.22149999999999997,0.2175,391.25,0.5784615384639995,0,0,0
2017/12/23,04:29:39,25.156,25.387500000000003,24.7025,25.507,8.25,12.9,14.0,3.7,0.251,0.20999999999999996,0.22149999999999997,0.2175,391.25,0.5784615384639995,0,0,0
2017/12/23,04:30:10,25.156,25.387500000000003,24.7025,25.507,8.25,12.9,14.0,3.7,0.251,0.20999999999999996,0.22149999999999997,0.2175,391.25,0.5784615384639995,0,0,0
2017/12/23,04:30:40,25.156,25.387500000000003,24.7025,25.507,8.25,12.9,14.0,3.7,0.251,0.20999999999999996,0.22149999999999997,0.2175,391.25,0.5784615384639995,0,0,0
2017/12/23,04:31:11,25.156,25.387500000000003,24.7025,25.507,8.25,12.9,14.0,3.7,0.251,0.20999999999999996,0.22149999999999997,0.2175,391.25,0.5784615384639995,0,0,0
2017/12/23,04:31:41,25.156,25.387500000000003,24.7025,25.507,8.25,12.9,14.0,3.7,0.251,0.20999999999999996,0.22149999999999997,0.2175,391.25,0.5784615384639995,0,0,0
2017/12/23,04:32:12,25.156,25.387500000000003,24.7025,25.507,8.25,12.9,14.0,3.7,0.251,0.20999999999999996,0.22149999999999997,0.2175,391.25,0.5784615384639995,0,0,0
2017/12/23,04:32:43,25.156,25.387500000000003,24.7025,25.507,8.25,12.9,14.0,3.7,0.251,0.20999999999999996,0.22149999999999997,0.2175,391.25,0.5784615384639995,0,0,0
2017/12/23,04:33:13,25.156,25.387500000000003,24.7025,25.507,8.25,12.9,14.0,3.7,0.251,0.20999999999999996,0.22149999999999997,0.2175,391.25,0.5784615384639995,0,0,0
2017/12/23,04:33:44,25.156,25.387500000000003,24.7025,25.507,8.25,12.9,14.0,3.7,0.251,0.20999999999999996,0.22149999999999997,0.2175,391.25,0.5784615384639995,0,0,0
2017/12/23,04:34:15,25.156,25.387500000000003,24.7025,25.507,8.25,12.9,14.0,3.7,0.251,0.20999999999999996,0.22149999999999997,0.2175,391.25,0.5784615384639995,0,0,0
2017/12/23,04:34:45,25.156,25.387500000000003,24.7025,25.507,8.25,12.9,14.0,3.7,0.251,0.20999999999999996,0.22149999999999997,0.2175,391.25,0.5784615384639995,0,0,0
2017/12/23,04:35:16,25.156,25.387500000000003,24.7025,25.507,8.25,12.9,14.0,3.7,0.251,0.20999999999999996,0.22149999999999997,0.2175,391.25,0.5784615384639995,0,0,0
2017/12/23,04:35:47,25.156,25.387500000000003,24.7025,25.507,8.25,12.9,14.0,3.7,0.251,0.20999999999999996,0.22149999999999997,0.2175,391.25,0.5784615384639995,0,0,0
2017/12/23,04:36:17,25.156,25.387500000000003,24.7025,25.507,8.25,12.9,14.0,3.7,0.251,0.20999999999999996,0.22149999999999997,0.2175,391.25,0.5784615384639995,0,0,0
2017/12/23,04:36:48,25.156,25.387500000000003,24.527500000000003,25.507,8.25,12.9,14.0,3.7,0.251,0.20999999999999996,0.22149999999999997,0.2175,391.25,0.5784615384639995,0,0,0
2017/12/23,04:37:18,25.156,25.387500000000003,24.7025,25.507,8.25,12.9,14.0,3.7,0.251,0.20999999999999996,0.22149999999999997,0.2175,391.25,0.5784615384639995,0,0,0
2017/12/23,04:37:49,25.156,25.387500000000003,24.7025,25.507,8.25,12.9,14.0,3.7,0.251,0.20999999999999996,0.22149999999999997,0.2175,391.25,0.5784615384639995,0,0,0
2017/12/23,04:38:20,25.156,25.387500000000003,24.7025,25.507,8.25,12.9,14.0,3.7,0.251,0.20999999999999996,0.22149999999999997,0.2175,391.25,0.5784615384639995,0,0,0
2017/12/23,04:38:50,25.156,25.387500000000003,24.7025,25.507,8.25,12.9,14.0,3.7,0.251,0.20999999999999996,0.22149999999999997,0.2175,391.25,0.5784615384639995,0,0,0
2017/12/23,04:39:21,25.156,25.387500000000003,24.7025,25.507,8.25,12.9,14.0,3.7,0.251,0.20999999999999996,0.22149999999999997,0.2175,391.25,0.5784615384639995,0,0,0
2017/12/23,04:39:52,25.156,25.387500000000003,24.7025,25.507,8.25,12.9,14.0,3.7,0.251,0.20999999999999996,0.22149999999999997,0.2175,391.25,0.5784615384639995,0,0,0
2017/12/23,04:40:22,25.156,25.387500000000003,24.7025,25.507,8.25,12.9,14.0,3.7,0.251,0.20999999999999996,0.22149999999999997,0.2175,391.25,0.5784615384639995,0,0,0
2017/12/23,04:40:53,25.156,25.387500000000003,24.7025,25.507,8.25,12.9,14.0,3.7,0.251,0.20999999999999996,0.22149999999999997,0.2175,391.25,0.5784615384639995,0,0,0
2017/12/23,04:41:23,25.156,25.387500000000003,24.7025,25.507,8.25,12.9,14.0,3.7,0.251,0.20999999999999996,0.22149999999999997,0.2175,391.25,0.5784615384639995,0,0,0
2017/12/23,04:41:54,25.156,25.387500000000003,24.7025,25.507,8.25,12.9,14.0,3.7,0.251,0.20999999999999996,0.22149999999999997,0.2175,391.25,0.5784615384639995,0,0,0
2017/12/23,04:42:25,25.156,25.387500000000003,24.7025,25.507,8.25,12.9,14.0,3.7,0.251,0.20999999999999996,0.22149999999999997,0.2175,391.25,0.5784615384639995,0,0,0
2017/12/23,04:42:55,25.156,24.9625,24.7025,25.507,8.25,12.9,14.0,3.7,0.251,0.20999999999999996,0.22149999999999997,0.2175,391.25,0.5784615384639995,0,0,0
2017/12/23,04:43:26,25.156,25.387500000000003,24.7025,25.507,8.25,12.9,14.0,3.7,0.251,0.20999999999999996,0.22149999999999997,0.2175,391.25,0.5784615384639995,0,0,0
2017/12/23,04:43:57,25.156,25.387500000000003,24.7025,25.507,8.25,12.9,14.0,3.7,0.251,0.20999999999999996,0.22149999999999997,0.2175,391.25,0.5784615384639995,0,0,0
2017/12/23,04:44:27,25.156,25.387500000000003,24.7025,25.507,8.25,12.9,14.0,3.7,0.251,0.20999999999999996,0.22149999999999997,0.2175,391.25,0.5784615384639995,0,0,0
2017/12/23,04:44:58,25.156,25.387500000000003,24.7025,25.507,8.25,12.9,14.0,3.7,0.251,0.20999999999999996,0.22149999999999997,0.2175,391.25,0.5784615384639995,0,0,0
2017/12/23,04:45:29,25.156,25.387500000000003,24.7025,25.507,8.25,12.9,14.0,3.7,0.251,0.20999999999999996,0.22149999999999997,0.2175,391.25,0.5784615384639995,0,0,0
2017/12/23,04:45:59,25.156,24.9625,24.7025,25.507,8.25,12.9,14.0,3.7,0.251,0.20999999999999996,0.22149999999999997,0.2175,391.25,0.5784615384639995,0,0,0
2017/12/23,04:46:30,25.156,25.387500000000003,24.7025,25.507,8.25,12.9,14.0,3.7,0.251,0.20999999999999996,0.22149999999999997,0.2175,391.25,0.5784615384639995,0,0,0
2017/12/23,04:47:00,25.156,25.387500000000003,24.7025,25.507,8.25,12.9,14.0,3.7,0.251,0.20999999999999996,0.22149999999999997,0.2175,391.25,0.5784615384639995,0,0,0
2017/12/23,04:47:31,25.156,25.387500000000003,24.7025,25.507,8.25,12.9,14.0,3.7,0.251,0.20999999999999996,0.22149999999999997,0.2175,391.25,0.5784615384639995,0,0,0
2017/12/23,04:48:02,25.156,25.387500000000003,24.7025,25.507,8.25,12.9,14.0,3.7,0.251,0.20999999999999996,0.22149999999999997,0.2175,391.25,0.5784615384639995,0,0,0
2017/12/23,04:48:32,25.156,24.9625,24.7025,25.507,8.25,12.9,14.0,3.7,0.251,0.20999999999999996,0.22149999999999997,0.2175,391.25,0.5784615384639995,0,0,0
2017/12/23,04:49:03,25.156,25.387500000000003,24.7025,25.507,8.25,12.9,14.0,3.7,0.251,0.20999999999999996,0.22149999999999997,0.2175,391.25,0.5784615384639995,0,0,0
2017/12/23,04:49:34,25.156,25.387500000000003,24.7025,25.507,8.25,12.9,14.0,3.7,0.251,0.20999999999999996,0.22149999999999997,0.2175,391.25,0.5784615384639995,0,0,0
2017/12/23,04:50:04,25.156,25.387500000000003,24.7025,25.507,8.25,12.9,14.0,3.7,0.251,0.20999999999999996,0.22149999999999997,0.2175,391.25,0.5784615384639995,0,0,0
2017/12/23,04:50:35,25.156,25.387500000000003,24.7025,25.507,8.25,12.9,14.0,3.7,0.251,0.20999999999999996,0.22149999999999997,0.2175,391.25,0.5784615384639995,0,0,0
2017/12/23,04:51:06,25.156,24.9625,24.527500000000003,25.507,8.25,12.9,14.0,3.7,0.251,0.20999999999999996,0.22149999999999997,0.2175,391.25,0.5784615384639995,0,0,0
2017/12/23,04:51:36,25.156,25.387500000000003,24.7025,25.507,8.25,12.9,14.0,3.7,0.251,0.20999999999999996,0.22149999999999997,0.2175,391.25,0.5784615384639995,0,0,0
2017/12/23,04:52:07,25.156,25.387500000000003,24.7025,25.507,8.25,12.9,14.0,3.7,0.251,0.20999999999999996,0.22149999999999997,0.2175,391.25,0.5784615384639995,0,0,0
2017/12/23,04:52:37,25.156,25.387500000000003,24.7025,25.507,8.25,12.9,14.0,3.7,0.251,0.20999999999999996,0.22149999999999997,0.2175,391.25,0.5784615384639995,0,0,0
2017/12/23,04:53:08,25.156,25.387500000000003,24.7025,25.507,8.25,12.9,14.0,3.7,0.251,0.20999999999999996,0.22149999999999997,0.2175,391.25,0.5784615384639995,0,0,0
2017/12/23,04:53:39,25.156,25.387500000000003,24.7025,25.507,8.25,12.9,14.0,3.7,0.251,0.20999999999999996,0.22149999999999997,0.2175,391.25,0.5784615384639995,0,0,0
2017/12/23,04:54:09,25.156,24.9625,24.7025,25.507,8.25,12.9,14.0,3.7,0.251,0.20999999999999996,0.22149999999999997,0.2175,391.25,0.5784615384639995,0,0,0
2017/12/23,04:54:40,25.156,24.9625,24.7025,25.507,8.25,12.9,14.0,3.7,0.251,0.20999999999999996,0.22149999999999997,0.2175,391.25,0.5784615384639995,0,0,0
2017/12/23,04:55:11,25.156,25.387500000000003,24.7025,25.507,8.25,12.9,14.0,3.7,0.251,0.20999999999999996,0.22149999999999997,0.2175,391.25,0.5784615384639995,0,0,0
2017/12/23,04:55:41,25.156,24.9625,24.527500000000003,25.507,8.25,12.9,14.0,3.7,0.251,0.20999999999999996,0.22149999999999997,0.2175,391.25,0.5784615384639995,0,0,0
2017/12/23,04:56:12,25.156,24.9625,24.7025,25.507,8.25,12.9,14.0,3.7,0.251,0.20999999999999996,0.22149999999999997,0.2175,391.25,0.5784615384639995,0,0,0
2017/12/23,04:56:43,25.156,25.387500000000003,24.7025,25.507,8.25,12.9,14.0,3.7,0.251,0.20999999999999996,0.22149999999999997,0.2175,391.25,0.5784615384639995,0,0,0
2017/12/23,04:57:13,25.156,25.387500000000003,24.527500000000003,25.507,8.25,12.9,14.0,3.7,0.251,0.20999999999999996,0.22149999999999997,0.2175,391.25,0.5784615384639995,0,0,0
2017/12/23,04:57:44,25.156,25.387500000000003,24.7025,25.507,8.25,12.9,14.0,3.7,0.251,0.20999999999999996,0.22149999999999997,0.2175,391.25,0.5784615384639995,0,0,0
2017/12/23,04:58:14,25.156,25.387500000000003,24.7025,25.507,8.25,12.9,14.0,3.7,0.251,0.20999999999999996,0.22149999999999997,0.2175,391.25,0.5784615384639995,0,0,0
2017/12/23,04:58:45,25.156,25.387500000000003,24.7025,25.507,8.25,12.9,14.0,3.7,0.251,0.20999999999999996,0.22149999999999997,0.2175,391.25,0.5784615384639995,0,0,0
2017/12/23,04:59:16,25.156,24.9625,24.7025,25.507,8.25,12.9,14.0,3.7,0.251,0.20999999999999996,0.22149999999999997,0.2175,391.25,0.5784615384639995,0,0,0
2017/12/23,04:59:46,25.156,24.9625,24.7025,25.507,8.25,12.9,14.0,3.7,0.251,0.20999999999999996,0.22149999999999997,0.2175,391.25,0.5784615384639995,0,0,0
2017/12/23,05:00:17,25.156,25.387500000000003,24.7025,25.507,8.25,12.9,14.0,3.7,0.251,0.20999999999999996,0.22149999999999997,0.2175,391.25,0.5784615384639995,0,0,0
